Date,APOLLOHOSP.NS,HDFCBANK.NS,HINDUNILVR.NS,INFY.NS,LT.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TCS.NS,APOLLOHOSP.NS,HDFCBANK.NS,HINDUNILVR.NS,INFY.NS,LT.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TCS.NS,APOLLOHOSP.NS,HDFCBANK.NS,HINDUNILVR.NS,INFY.NS,LT.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TCS.NS,APOLLOHOSP.NS,HDFCBANK.NS,HINDUNILVR.NS,INFY.NS,LT.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TCS.NS,APOLLOHOSP.NS,HDFCBANK.NS,HINDUNILVR.NS,INFY.NS,LT.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TCS.NS,APOLLOHOSP.NS,HDFCBANK.NS,HINDUNILVR.NS,INFY.NS,LT.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TCS.NS
2021-09-27 00:00:00+00:00,4519.290527,1566.813232,2585.769287,1603.908203,1673.753174,7218.276855,2306.48584,424.2407227,3613.060547,4565.549805,1625.099976,2709.5,1721.150024,1739.599976,7403.450195,2330.06665,446.6000061,3836.949951,4771,1635.5,2765,1769,1782.75,7448,2335.096924,450.5499878,3904,4464.100098,1608,2704.5,1718.099976,1737,6974,2284.701172,442.25,3802.899902,4748.799805,1615.699951,2765,1768.75,1772,6974,2295.500244,444.8999939,3900,1885178,8207731,1465932,5045337,1650711,2646138,7686917,11746892,1673362
2021-09-28 00:00:00+00:00,4366.355469,1557.123657,2599.464111,1572.177734,1671.396118,7238.166016,2328.047852,422.625824,3558.633301,4411.049805,1615.050049,2723.850098,1687.099976,1737.150024,7423.850098,2351.849365,444.8999939,3779.149902,4629.899902,1632,2754.449951,1710,1759.050049,7521.549805,2367.401855,455.7999878,3850,4376,1582,2709.899902,1675,1719,7333.5,2319.313477,439.6000061,3751.25,4580,1632,2725,1710,1745.300049,7448,2338.881104,449.2000122,3850,1051440,6386895,1078052,6557197,1442615,1346961,9017629,19241170,2253075
2021-09-29 00:00:00+00:00,4378.679688,1536.68396,2562.674561,1576.976807,1655.8573,7199.361328,2309.592041,436.9698181,3570.639893,4423.5,1593.849976,2685.300049,1692.25,1721,7384.049805,2333.204834,460,3791.899902,4507.100098,1606.599976,2744.449951,1701.400024,1742,7465,2372.109131,462.2999878,3806,4400,1585.150024,2677,1655,1716.599976,7291,2326.005371,439.1000061,3722.149902,4420,1597,2714.949951,1659.25,1732,7390.5,2372.109131,441.8500061,3759.800049,571896,8131518,1503894,7792548,1698747,643556,4859937,38635938,2489161
2021-09-30 00:00:00+00:00,4436.191406,1537.744507,2578.420898,1561.088135,1638.490479,7154.511719,2301.734131,430.320282,3555.243652,4481.600098,1594.949951,2701.800049,1675.199951,1702.949951,7338.049805,2325.266846,453,3775.550049,4500.649902,1606.349976,2705.300049,1703,1734.25,7408.049805,2339.435059,464.8999939,3805,4383.649902,1583.099976,2681.949951,1670.099976,1697,7301.049805,2307.822266,451.3999939,3750.100098,4445,1586,2685.300049,1703,1719.949951,7384.75,2330.574219,459.9500122,3805,808446,7987674,1620199,6914031,1792078,625717,6795327,26530369,2252412
2021-10-01 00:00:00+00:00,4414.216309,1525.93396,2580.567871,1551.7229,1632.669556,6983.157715,2305.800293,429.0378723,3512.539795,4459.399902,1582.699951,2704.050049,1665.150024,1696.900024,7162.299805,2329.374268,451.6499939,3730.199951,4520,1589,2712,1678.949951,1712.5,7220,2344.234619,455.5499878,3810,4435,1565.25,2680.100098,1661.25,1687.5,7090,2302.884277,443.7999878,3725,4481.600098,1583,2706,1665.099976,1697.5,7220,2309.299072,448.5,3781.75,534563,5564298,956111,5733906,1563937,901588,4479464,14777309,1578374
2021-10-04 00:00:00+00:00,4502.166504,1528.874634,2563.532959,1564.396484,1650.324951,6990.95752,2335.448486,439.9621277,3553.125,4548.25,1585.75,2686.199951,1678.75,1715.25,7170.299805,2359.325684,463.1499939,3773.300049,4565,1601.349976,2724,1688,1723.949951,7214.950195,2376.585693,464.3999939,3783.649902,4440.850098,1583.599976,2679.699951,1665.400024,1684.050049,7131.799805,2341.696289,451.6000061,3707.449951,4459.899902,1589,2700,1672.5,1696.5,7180,2356.418213,453.7999878,3724.800049,535335,3525514,1025005,2947154,1588493,466994,5459276,16246765,1356860
2021-10-05 00:00:00+00:00,4436.98291,1538.226563,2584.958008,1577.489502,1651.719971,7076.708496,2383.917969,441.4345398,3609.624023,4482.399902,1595.449951,2708.649902,1692.800049,1716.699951,7258.25,2408.290771,464.7000122,3833.300049,4576.850098,1597.5,2714.949951,1702.949951,1740,7300,2410.875244,469,3840,4469.049805,1576.25,2686,1663,1706,7155.649902,2351.203125,458.7000122,3741.600098,4571,1592,2686.199951,1671,1714.5,7164.799805,2358.356445,462,3754,425555,5128589,562784,4373310,1705242,546004,6766817,16487568,1877966
2021-10-06 00:00:00+00:00,4334.383301,1556.979004,2563.390137,1559.550659,1630.889526,7019.184082,2338.829102,434.3100281,3588.530762,4378.75,1614.900024,2686.050049,1673.550049,1695.050049,7199.25,2362.740723,457.2000122,3810.899902,4509,1626.849976,2734,1709,1735.900024,7281.5,2418.212891,471,3857.449951,4356,1587,2676,1670,1690,7164.25,2354.664551,453.6499939,3795,4495,1596,2694.050049,1702.099976,1716.699951,7270.899902,2418.212891,465,3836,480575,9300415,862471,4271698,1845661,726695,5129440,19056690,1678154
2021-10-07 00:00:00+00:00,4383.430664,1552.736694,2547.500488,1575.812012,1647.630981,7305.099609,2350.29541,434.9749756,3665.745605,4428.299805,1610.5,2669.399902,1691,1712.449951,7492.5,2374.324463,457.8999939,3892.899902,4468,1627.699951,2704.25,1704.199951,1729.300049,7555,2398.645508,464,3899,4381,1607,2666,1676.650024,1700,7225.25,2369.986328,457.1000061,3820.050049,4410,1626.599976,2698,1687,1710,7234.950195,2395.184082,462.1000061,3830,276775,5632862,1082816,5476108,1378863,1646727,3168332,9984651,1647233
2021-10-08 00:00:00+00:00,4334.87793,1545.168335,2519.490967,1606.424438,1661.533936,7244.162109,2440.610596,435.0699463,3706.001221,4379.25,1602.650024,2640.050049,1723.849976,1726.900024,7430,2465.562988,458,3935.649902,4459,1622,2678.550049,1731.5,1741,7571.950195,2477.700439,464,3989.899902,4365.600098,1600.150024,2625.399902,1698.400024,1720,7401.149902,2382.723633,454.25,3900,4459,1612,2670.5,1705.25,1740,7548.700195,2386.184814,461.8999939,3925,269607,3622781,1579941,4738376,1755402,630622,7886246,16521128,2934339
2021-10-11 00:00:00+00:00,4332.799316,1575.201172,2524.310303,1575.765381,1651.91272,7508.188965,2423.616455,445.7567444,3470.541748,4377.149902,1633.800049,2645.100098,1690.949951,1716.900024,7700.799805,2448.39502,469.25,3685.600098,4422.950195,1645,2665.5,1730,1746.849976,7814.799805,2510.559082,474.9500122,3757.5,4360,1599,2635.5,1663.699951,1715,7419.799805,2441.657227,458.6499939,3660,4401.100098,1599.900024,2642.199951,1682,1733.75,7420.200195,2493.391357,460,3755,331320,6540424,1086252,8840633,1528151,1069536,7384333,20686981,11845402
2021-10-12 00:00:00+00:00,4307.210938,1571.151733,2553.942139,1570.360718,1653.163208,7501.364258,2437.458252,458.8182983,3439.703125,4351.299805,1629.599976,2676.149902,1685.150024,1718.199951,7693.799805,2462.378418,483,3652.850098,4407.049805,1641.550049,2688.050049,1689,1725.550049,7750,2476.408203,484.3999939,3707,4293.299805,1625,2625,1662,1700,7630.049805,2437.872803,468.1000061,3630.600098,4349,1625,2625,1677,1710.5,7687.899902,2441.334229,470,3706,612692,4088473,1174337,7439300,1671988,406814,3341005,33763609,5752877
2021-10-13 00:00:00+00:00,4333.145996,1580.600342,2525.88501,1592.772217,1685.732056,7295.007813,2462.26416,457.5834045,3441.915771,4377.5,1639.400024,2646.75,1709.199951,1752.050049,7482.149902,2487.437988,481.7000122,3655.199951,4409,1648,2693.600098,1713.650024,1763.900024,7749.950195,2510.097656,486.1499939,3675.449951,4340,1630,2642.600098,1680.050049,1724.050049,7436.549805,2463.762939,478,3645,4385,1637,2688.100098,1695.949951,1727,7740,2472.716064,486.1499939,3650,302343,3112822,1660007,7104171,2105025,1084436,4979881,17638983,3545655
2021-10-14 00:00:00+00:00,4284.543945,1626.878784,2528.556885,1598.876221,1721.572144,7309.389648,2467.243896,466.0378113,3407.244141,4328.399902,1687.400024,2649.550049,1715.75,1789.300049,7496.899902,2492.468262,490.6000061,3611.449951,4429.75,1690,2676.75,1783.599976,1817.900024,7560,2508.205566,493.8999939,3670,4312.350098,1638,2620,1698.199951,1767.449951,7445,2480.284668,482,3608.199951,4403.950195,1638,2646.75,1754,1775,7540,2492.422119,482,3625,436160,7378644,2158809,19655776,4440909,831546,4311734,23431826,6442299
2021-10-18 00:00:00+00:00,4286.522949,1610.39209,2532.803711,1670.071899,1720.75415,7465.484863,2473.822021,473.0198669,3440.925293,4330.399902,1670.300049,2654,1792.150024,1788.449951,7657,2499.114014,497.9500122,3647.149902,4449,1725,2678.899902,1799,1810.5,7705.299805,2533.634033,501,3652.699951,4321.649902,1667.050049,2643.050049,1740,1782,7405,2457.302002,491.7000122,3601.449951,4449,1705,2672.800049,1740,1807.150024,7405,2463.116943,494,3603.449951,345049,14428228,1758177,13438109,1918546,913963,6797239,20084248,3590107
2021-10-19 00:00:00+00:00,4257.470703,1628.131836,2430.498779,1698.028198,1776.17395,7464.168457,2495.978027,463.7579956,3428.6604,4301.049805,1688.699951,2546.800049,1822.150024,1846.050049,7655.649902,2521.496582,488.2000122,3634.149902,4387.649902,1692.449951,2732,1834.5,1885,7768.600098,2539.495117,504.2000122,3690.100098,4226.649902,1671,2520.5,1782.300049,1802.050049,7585,2499.483154,483.25,3625.199951,4352,1675.449951,2669.899902,1814,1809.800049,7670.200195,2514.066406,500.3500061,3669,285362,4493770,5431133,10324260,6639827,658869,4416704,20645100,3135441
2021-10-20 00:00:00+00:00,4104.734375,1613.814697,2365.460938,1679.576904,1738.313477,7400.891602,2467.243896,474.8722229,3404.79126,4146.75,1673.849976,2478.649902,1802.349976,1806.699951,7590.75,2492.468262,499.8999939,3608.850098,4317.350098,1698.75,2584,1848,1868.650024,7667.350098,2531.557373,507.5,3630,4135,1664.449951,2470,1794.050049,1796.300049,7515,2484.253662,483.1000061,3578.300049,4301.049805,1689.099976,2569,1829.400024,1855,7615,2531.557373,488.7999878,3612,510321,5454284,4864654,5876115,3295376,488082,6355285,34080545,2933693
2021-10-21 00:00:00+00:00,4092.954346,1616.17688,2334.063721,1634.194336,1737.399414,7385.779785,2396.069824,477.7695313,3332.758545,4134.850098,1676.300049,2445.75,1753.650024,1805.75,7575.25,2420.56665,502.9500122,3532.5,4234.899902,1681.949951,2505,1814,1826.5,7650,2517.943115,506.5,3607.449951,4075.25,1660.849976,2428,1746.849976,1791.050049,7485,2402.752686,491.75,3511.25,4187,1671.800049,2503.399902,1814,1815,7650,2517.389404,504.8999939,3604.100098,698306,4869095,3254632,8779629,2774633,563128,10415834,20808243,4871211
2021-10-22 00:00:00+00:00,3987.582764,1620.467163,2342.032471,1602.650269,1724.4104,7223.589844,2400.546631,477.7695313,3301.010986,4028.399902,1680.75,2454.100098,1719.800049,1792.25,7408.899902,2425.089355,502.9500122,3498.850098,4189.450195,1708,2498.25,1763.199951,1831.5,7625,2459.701904,508.7000122,3561.600098,4002.350098,1670.75,2430,1707,1781.349976,7386.549805,2410.413574,500,3485,4155.5,1680.099976,2459,1749.900024,1816,7600,2418.259033,504.6000061,3560,347114,6087777,1845622,7369809,1520637,224520,5513737,24080485,2691670
2021-10-25 00:00:00+00:00,4121.809082,1597.56897,2343.702393,1591.234863,1716.616943,7078.999512,2377.156738,481.1417847,3295.444336,4164,1657,2455.850098,1707.550049,1784.150024,7260.600098,2401.460449,506.5,3492.949951,4250.899902,1690,2463.550049,1729.75,1812.800049,7396.049805,2473.63916,515.4500122,3514.550049,3955,1613.800049,2410,1687.199951,1760.349976,7219.649902,2372.109131,497.8500061,3450,4045.399902,1690,2454.100098,1722.050049,1792.25,7355,2473.63916,506.5,3503,1151030,8213383,1560381,5905209,2488386,248058,8599208,35619415,2595594
2021-10-26 00:00:00+00:00,4224.706055,1593.471436,2339.861816,1601.717163,1728.258911,7114.830566,2431.29126,486.888855,3285.679443,4267.950195,1652.75,2436.850098,1703.699951,1796.25,7297.350098,2456.148193,512.5499878,3482.600098,4308.5,1673.849976,2468.899902,1726.599976,1811.900024,7337.950195,2463.393799,518.2000122,3529,4135.549805,1646.349976,2417.050049,1695.900024,1781.550049,7210.200195,2402.706543,507.6000061,3475,4164,1650,2468.899902,1710.050049,1785,7265,2415.58252,507.6000061,3494.5,790450,6045328,1595060,5871709,1930107,292203,4875089,21107457,3878763
2021-10-27 00:00:00+00:00,4233.21875,1583.878418,2301.213623,1625.455811,1717.001831,7172.256836,2400.546631,493.1584778,3292.425537,4276.549805,1642.800049,2396.600098,1728.949951,1784.550049,7356.25,2425.089355,519.1500244,3489.75,4325.100098,1665.050049,2455.199951,1734.150024,1814,7461.25,2470.685547,526.8499756,3511.25,4215.149902,1637.300049,2391.149902,1701.150024,1775.099976,7244,2418.212891,512.75,3483,4278.799805,1652.75,2455,1709.099976,1801,7285,2447.795166,513.7000122,3483,623848,6624821,3083879,5090259,1408879,1218064,4948149,29463032,2510813
2021-10-28 00:00:00+00:00,4246.037109,1536.442871,2294.540283,1601.905396,1745.577759,7185.371094,2374.23291,476.2496338,3228.176025,4289.5,1593.599976,2389.649902,1703.900024,1814.25,7369.700195,2398.506836,501.3500061,3421.649902,4314,1650,2416,1724.75,1862,7529.700195,2434.826904,520.5499878,3518,4225,1587.150024,2368,1692.050049,1791,7235.049805,2391.030762,497.6000061,3415,4277.799805,1650,2400,1719.349976,1799.550049,7250,2418.259033,519.5999756,3518,537955,8898875,2015791,5329972,6379424,961511,4943090,28140401,2424942
2021-10-29 00:00:00+00:00,4218.865234,1526.078613,2297.900879,1567.919067,1699.779419,7295.251465,2317.266846,477.009552,3205.627686,4262.049805,1582.849976,2393.149902,1667.75,1766.650024,7482.399902,2340.958008,502.1499939,3397.75,4349,1602,2402,1712.599976,1824.900024,7550,2396.245605,512.6500244,3461,4161.049805,1560,2373,1661.050049,1735.800049,7294.850098,2309.068359,488.3999939,3385.949951,4289.5,1590,2400,1699,1822,7350,2396.245605,501.5,3400.050049,705546,6203437,2453400,5875091,3984689,819875,7116512,31355893,3960501
2021-11-01 00:00:00+00:00,4292.660156,1547.723389,2311.295654,1598.285767,1727.393066,7425.071289,2318.682861,489.8811951,3279.830322,4336.600098,1605.300049,2407.100098,1700.050049,1795.349976,7615.549805,2342.388672,515.7000122,3476.399902,4350,1611,2410.899902,1707.199951,1805,7666,2359.187256,516.9500122,3487,4258,1583.550049,2368.25,1676,1751.199951,7401,2302.053467,501,3412.949951,4281.200195,1585,2393,1677.5,1776,7401,2340.958008,508.5,3437.949951,239375,4061160,1941114,3636806,2316925,1005690,7740557,20679604,2020718
2021-11-02 00:00:00+00:00,4246.433594,1549.121216,2322.625732,1596.264526,1746.924683,7596.864746,2284.877197,495.58078,3287.189453,4289.899902,1606.75,2418.899902,1697.900024,1815.650024,7791.75,2308.237549,521.7000122,3484.199951,4395,1622,2428,1706.449951,1824.449951,7910,2351.803223,525,3513.600098,4270.549805,1600.050049,2402,1686.349976,1795.400024,7630.799805,2303.11499,512.0499878,3469.75,4340,1606,2415,1695,1800,7647.950195,2349.03418,514.7999878,3494,389193,6618861,1350154,3471772,1687119,1302733,5284565,26797820,3087414
2021-11-03 00:00:00+00:00,4393.626953,1524.728638,2315.376465,1600.589111,1817.97937,7540.802734,2269.162598,501.2329102,3294.78418,4438.600098,1581.449951,2411.350098,1702.5,1889.5,7734.25,2292.362061,527.6500244,3492.25,4449.950195,1609.900024,2434,1717.449951,1915,7842.25,2325.959229,542.2999878,3519.899902,4300.049805,1575.550049,2386.199951,1699,1818,7711.600098,2271.502197,515.2000122,3466.050049,4317,1605.099976,2434,1709,1818,7791.75,2313.083252,524,3504.199951,667752,5103669,1591607,3530713,11580233,656492,5994715,80775924,1537639
2021-11-04 00:00:00+00:00,4393.57666,1536.780396,2326.418945,1606.417847,1836.692993,7553.623535,2283.095703,503.8927307,3310.256592,4438.549805,1593.949951,2422.850098,1708.699951,1908.949951,7747.399902,2306.437744,530.4500122,3508.649902,4478,1597.849976,2430,1717,1920.849976,7819.950195,2312.021973,535.9000244,3513.25,4419.850098,1590.099976,2420,1705,1900,7735.5,2298.269287,528.0499878,3505,4448,1595,2429,1715,1900,7774.700195,2300.991943,531.5,3512.949951,69818,548404,245719,483407,764191,53365,852828,9796046,328991
2021-11-08 00:00:00+00:00,4360.713379,1542.85437,2335.108643,1633.494019,1851.702637,7492.394531,2285.927979,497.0531921,3304.690674,4405.350098,1600.25,2431.899902,1737.5,1924.550049,7684.600098,2309.299072,523.25,3502.75,4475,1604.699951,2449,1741,1953.900024,7882.600098,2325.959229,534.4500122,3548,4378,1570.449951,2400.100098,1703,1912.199951,7672,2267.256348,516.4500122,3481.199951,4438.600098,1592.099976,2449,1730,1944.550049,7759.950195,2325.405273,534.4500122,3548,285968,9471790,2555533,5245903,3674523,428433,10168591,36802110,2526082
2021-11-09 00:00:00+00:00,4486.97168,1515.858765,2334.388428,1638.194702,1870.031494,7388.021484,2303.9729,502.6577759,3307.473633,4532.899902,1572.25,2431.149902,1742.5,1943.599976,7577.549805,2327.52832,529.1500244,3505.699951,4555.549805,1594.599976,2446.199951,1750,1964.099976,7764.5,2334.173828,532,3535,4420,1569.050049,2416.449951,1726,1930.300049,7538.700195,2295.546387,522.2000122,3496,4454,1594.599976,2439.800049,1734.75,1933.5,7709,2312.114258,526.25,3508,547476,6347738,1696949,4016134,3550645,632879,7841248,25451967,1782692
2021-11-10 00:00:00+00:00,4506.71875,1499.468384,2304.621826,1635.985229,1876.333496,7323.77002,2329.738037,498.1456604,3287.283936,4552.850098,1555.25,2400.149902,1740.150024,1950.150024,7511.649902,2353.556885,524.4000244,3484.300049,4584,1569,2420,1750.949951,1954,7580,2361.033203,528.5,3519.699951,4480,1550,2396,1721.949951,1932,7460,2310.868164,521.5,3480.199951,4522.100098,1568,2411.050049,1726,1932.699951,7570,2322.91333,525.5499878,3498,359967,6857063,1794509,4780368,3208195,562432,5126735,15805538,1516489
2021-11-11 00:00:00+00:00,4520.973633,1492.767822,2281.625488,1629.545532,1858.582031,7267.025879,2333.986816,484.0865784,3290.963135,4567.25,1548.300049,2376.199951,1733.300049,1931.699951,7453.450195,2357.848877,509.6000061,3488.199951,4728.100098,1554.900024,2406.949951,1739.75,1981.75,7567.5,2372.570557,522.8499756,3510.050049,4527.049805,1535.599976,2366.199951,1709,1925.650024,7442,2340.311768,507.1000061,3436,4545.100098,1550.050049,2402.699951,1732.949951,1947.849976,7512,2344.465332,522.8499756,3480,1110123,3999702,1282647,4731349,7061537,486991,5361239,23086898,1284514
2021-11-12 00:00:00+00:00,4622.1875,1497.299072,2309.230957,1673.638062,1885.762573,7292.765625,2369.208008,485.7489624,3326.673096,4669.5,1553,2404.949951,1780.199951,1959.949951,7479.850098,2393.43042,511.3500061,3526.050049,4688,1559.050049,2413.600098,1782.849976,1965,7544,2398.645508,513,3534.149902,4571.149902,1545.050049,2376.199951,1738.050049,1928.099976,7442,2360.110107,502.7000122,3485.699951,4612.899902,1550,2388,1743,1940,7530,2365.555908,512,3506,423439,7457046,1651974,5069009,2026320,349666,4356170,19836221,1747259
2021-11-15 00:00:00+00:00,5029.468262,1501.396729,2328.243408,1680.172119,1873.350952,7315.434082,2355.229004,481.1892395,3352.38208,5080.950195,1557.25,2424.75,1787.150024,1947.050049,7503.100098,2379.308594,506.5499878,3553.300049,5147.549805,1571.849976,2430,1800,1974.5,7579.850098,2401.829834,515.9000244,3569.600098,4800.799805,1554.400024,2404.100098,1775.5,1943,7452,2372.109131,505.5,3528,4800.799805,1562.099976,2404.100098,1782.099976,1961.25,7452,2399.799072,512.4000244,3528,3044498,4766797,1007999,4354074,1127678,314414,2401634,13328183,1809157
2021-11-16 00:00:00+00:00,5045.207031,1492.478394,2310.863281,1685.013794,1881.288818,7848.996582,2300.500977,470.3125305,3355.306885,5096.850098,1548,2406.649902,1792.300049,1955.300049,8050.350098,2324.020996,495.1000061,3556.399902,5205,1557.199951,2434.649902,1808.949951,1979.949951,8128.75,2376.724121,507.3999939,3575.550049,5040,1541.599976,2400.100098,1777,1944,7535.049805,2302.884277,493.5,3542,5080,1555,2434.649902,1790,1950,7545,2374.001221,507.3999939,3569,1118231,4122703,1245209,6034233,2279531,2619355,5668790,19553216,2013204
2021-11-17 00:00:00+00:00,5675.852051,1475.895386,2295.980225,1680.453857,1878.979614,8067.783691,2251.254883,473.2098083,3322.757568,5733.950195,1530.800049,2391.149902,1787.449951,1952.900024,8274.75,2274.27124,498.1499939,3521.899902,5844.399902,1544,2410.050049,1802,1978.900024,8350,2306.530029,505.3999939,3562.850098,5075.149902,1528.5,2387.199951,1780.699951,1943.550049,8015.049805,2271.502197,491,3506.399902,5080,1536.900024,2404,1792.550049,1949,8035,2306.530029,493.8500061,3550.600098,6482125,3799439,956809,4732492,2166686,2377268,5101014,20488483,1632914
2021-11-18 00:00:00+00:00,5531.974609,1484.187012,2303.9021,1672.885986,1825.195435,7914.125,2259.751709,478.5769348,3279.170166,5588.600098,1539.400024,2399.399902,1779.400024,1897,8117.149902,2282.85498,503.7999878,3475.699951,5843.799805,1543.5,2406.350098,1789.449951,1954,8368,2297.346191,506.2000122,3520.850098,5546.149902,1525.25,2370,1759,1893,8001.100098,2261.395264,492.2999878,3451.600098,5733.950195,1526.050049,2390,1781.599976,1952.900024,8234,2270.579102,499.1000061,3515.149902,2165157,4576437,1236943,4326924,1883794,1337493,4252812,22471070,2136598
2021-11-22 00:00:00+00:00,5364.587891,1460.999512,2293.483887,1654.08313,1793.925659,7667.697266,2159.660645,462.0480957,3262.8479,5419.5,1515.349976,2388.550049,1759.400024,1864.5,7864.399902,2181.740479,486.3999939,3458.399902,5640,1552.699951,2409.899902,1785.400024,1900,8187.850098,2260.42627,506,3515.949951,5313,1499.050049,2377.149902,1751.150024,1837.849976,7806.549805,2169.972168,477.5,3440.300049,5597,1546,2409.399902,1784,1898.25,8158,2248.519531,506,3478.399902,1204625,7630636,1629290,6621839,2407464,672298,12062153,28800269,3167936
2021-11-23 00:00:00+00:00,5398.98584,1461.192383,2298.90918,1632.929932,1814.948486,7657.557617,2179.852295,468.3651428,3268.36792,5454.25,1515.550049,2394.199951,1736.900024,1886.349976,7854,2202.138672,493.0499878,3464.25,5540,1527.800049,2400,1747.25,1895.599976,7953.950195,2216.353027,495.3999939,3480.949951,5350,1496.349976,2336.5,1710,1844.5,7805,2131.206299,480,3407.800049,5374.5,1502,2387.800049,1735.099976,1850,7849.100098,2153.404297,485.25,3445,763056,5617607,1932539,8436160,2028470,567198,12663499,20000371,2153461
2021-11-24 00:00:00+00:00,5342.51416,1463.602783,2280.233154,1594.478149,1792.001221,7477.623535,2148.376709,468.460144,3248.602295,5397.200195,1518.050049,2374.75,1696,1862.5,7669.450195,2170.341553,493.1499939,3443.300049,5481.450195,1536.349976,2406,1740.5,1902.400024,7897.950195,2224.336914,500,3493.050049,5305.100098,1514.050049,2367,1688,1845.949951,7636.600098,2163.095947,489.0499878,3424,5466,1524,2406,1740,1894,7865.5,2196.739258,495.7999878,3472.199951,697909,15401143,999070,7333061,1361828,571078,8410148,13963769,2161746
2021-11-25 00:00:00+00:00,5643.285156,1471.219238,2255.555908,1619.298096,1779.878296,7383.098145,2277.705078,465.9902954,3251.055176,5701.049805,1525.949951,2349.050049,1722.400024,1849.900024,7572.5,2300.991943,490.5499878,3445.899902,5750,1533.300049,2387,1726.199951,1866.849976,7719.399902,2309.345215,495.4500122,3463,5325.049805,1507,2341,1696.949951,1838.199951,7435,2175.648682,486.2999878,3434.050049,5400,1514.800049,2387,1700,1855,7640,2190.27832,490,3443.899902,1575738,5125826,1363272,4476260,1930012,1007618,21200968,12894211,1849619
2021-11-26 00:00:00+00:00,5629.972168,1436.462402,2242.161377,1590.38855,1710.844116,6991.15332,2204.292725,446.9441223,3251.95166,5687.600098,1489.900024,2335.100098,1691.650024,1778.150024,7170.5,2226.829102,470.5,3446.850098,5935.399902,1506.699951,2365,1718.349976,1841.75,7520,2286.823975,487.8999939,3490,5627.450195,1485,2325.199951,1684,1768.599976,7130,2216.58374,467.1000061,3411.899902,5709,1500,2344,1702.550049,1820,7520,2277.778564,486.25,3425,2613669,9312468,2450902,4494181,2796595,1154876,7881569,26305817,1941251
2021-11-29 00:00:00+00:00,5669.467285,1447.405273,2236.687988,1594.807251,1700.356689,6970.678223,2230.697266,441.8144836,3303.983154,5727.5,1501.25,2329.399902,1696.349976,1767.25,7149.5,2253.503662,465.1000061,3502,5858,1507.650024,2342.25,1712,1790.050049,7210,2307.499268,477.75,3529.350098,5550,1462,2284.699951,1669.150024,1735.150024,6990.700195,2214.368408,454.2999878,3406.449951,5770,1494.800049,2334.399902,1691,1778,7166,2251.288574,470,3447.149902,1189390,6495498,1724612,3942776,2111420,733010,12162677,22407465,2981745
2021-11-30 00:00:00+00:00,5630.119629,1439.981567,2225.30957,1610.131592,1697.951416,6891.020996,2197.714111,437.4922791,3329.597412,5687.75,1493.550049,2317.550049,1712.650024,1764.75,7067.799805,2220.18335,460.5499878,3529.149902,5829.950195,1529,2361,1729.900024,1798.900024,7250,2285.254883,477.25,3563.75,5629.600098,1486.550049,2302,1700.050049,1751.300049,7015.549805,2204.907715,458,3491,5755,1495,2322,1704.550049,1767.25,7149.5,2277.963135,468,3491,1352746,12610771,3931035,14808963,3385628,1287938,16086149,23026652,5588446
2021-12-01 00:00:00+00:00,5514.552734,1450.68335,2251.523438,1612.246826,1718.396973,7091.333496,2253.99585,451.5038147,3375.496826,5571,1504.650024,2344.850098,1714.900024,1786,7273.25,2277.040283,475.2999878,3577.800049,5765,1507.050049,2356.75,1741.900024,1794,7380,2283.501221,477.25,3590,5531.700195,1489.099976,2323.25,1713,1762.050049,7130.049805,2238.366455,464,3535,5718.700195,1495,2340,1715,1764,7191,2245.658203,464.4500122,3535,835169,4338817,1263139,5193264,1359786,1669583,5052305,17156956,2102118
2021-12-02 00:00:00+00:00,5536.28125,1471.026489,2288.442627,1643.600342,1721.47583,7141.740723,2268.477295,453.1187134,3436.916016,5592.950195,1525.75,2383.300049,1748.25,1789.199951,7324.950195,2291.669678,477,3642.899902,5809,1528.800049,2388,1750.5,1794,7355.450195,2303.991699,478.1499939,3648,5578.850098,1500,2345,1711.349976,1763,7245.649902,2272.055908,470.9500122,3574.100098,5625.75,1504.5,2357,1715,1785.949951,7285,2279.532227,474.5,3589.199951,1236317,5601555,1673117,5559574,2813690,618573,6360205,12962679,3152938
2021-12-03 00:00:00+00:00,5377.357422,1459.264038,2250.37085,1631.660767,1733.069824,7028.397461,2200.318115,449.4614563,3434.604492,5432.399902,1513.550049,2343.649902,1735.550049,1801.25,7208.700195,2222.813965,473.1499939,3640.449951,5654.649902,1535.949951,2389.899902,1786.650024,1844.800049,7329,2306.114746,481.5,3665.949951,5420,1507.050049,2337.899902,1732.550049,1796.550049,7148.75,2215.199219,470.0499878,3630.850098,5592.950195,1525.800049,2383.300049,1771.099976,1799.949951,7305,2306.022461,475.75,3646.449951,844674,4062347,1890178,6754012,3612772,603798,9611240,16653993,2486263
